timestamp,time_utc_usec,lat,lon,alt,alt_ellipsoid,s_variance_m_s,c_variance_rad,eph,epv,hdop,vdop,noise_per_ms,jamming_indicator,vel_m_s,vel_n_m_s,vel_e_m_s,vel_d_m_s,cog_rad,timestamp_time_relative,heading,heading_offset,fix_type,vel_ned_valid,satellites_used
1992404148,1583523432199770,404352821,-868923128,176959,143507,0.172,0.0099126,0.612,1.075,0.57,1.03,112,4,20.649,-19.736,-6.073,-1.198,3.44008,0,nan,0.0,4,1,20
1992601030,1583523432399770,404352465,-868923276,177126,143675,0.165,0.00991312,0.61,1.071,0.57,1.03,112,4,20.549,-19.551,-6.326,-0.368,3.45453,0,nan,0.0,4,1,20
1992801169,1583523432599770,404352114,-868923430,177163,143711,0.166,0.011078,0.609,1.067,0.57,1.03,112,4,20.382,-19.302,-6.548,0.355,3.46864,0,nan,0.0,4,1,20
1992999387,1583523432799770,404351771,-868923598,177073,143621,0.178,0.0104514,0.607,1.058,0.57,1.03,112,4,20.278,-18.848,-7.479,0.2,3.51934,0,nan,0.0,4,1,20
1993205006,1583523432999771,404351439,-868923791,177125,143673,0.196,0.0103058,0.608,1.055,0.57,1.03,112,4,19.919,-17.957,-8.62,-0.52,3.58911,0,nan,0.0,4,1,20
1993397012,1583523433199770,404351120,-868924009,177340,143888,0.199,0.0119606,0.609,1.048,0.57,1.03,112,4,19.805,-17.237,-9.753,-0.907,3.65649,0,nan,0.0,4,1,20
1993602486,1583523433399770,404350819,-868924253,177631,144179,0.2,0.011574,0.611,1.041,0.57,1.03,112,4,19.281,-15.985,-10.781,-1.4,3.73498,0,nan,0.0,4,1,20
1993802000,1583523433599770,404350533,-868924510,177747,144295,0.231,0.0123548,0.615,1.04,0.57,1.03,112,4,19.247,-15.65,-11.203,-0.24,3.76284,0,nan,0.0,4,1,20
1994003266,1583523433799770,404350262,-868924787,177761,144309,0.236,0.013457,0.619,1.041,0.54,0.99,112,4,18.933,-14.398,-12.295,0.136,3.84834,0,nan,0.0,4,1,21
1994204159,1583523433999771,404350020,-868925089,177756,144304,0.24,0.0138422,0.624,1.045,0.54,0.99,112,3,18.197,-12.54,-13.186,-0.224,3.9521,0,nan,0.0,4,1,21
1994401587,1583523434199770,404349809,-868925409,177851,144399,0.235,0.0140649,0.625,1.044,0.54,0.99,112,3,17.494,-10.651,-13.878,-0.503,4.05782,0,nan,0.0,4,1,21
1994602123,1583523434399770,404349636,-868925746,177999,144547,0.231,0.0147903,0.624,1.042,0.54,0.99,112,3,16.77,-8.39,-14.52,-0.584,4.18845,0,nan,0.0,4,1,21
1994800096,1583523434599769,404349499,-868926091,178119,144668,0.221,0.0156378,0.625,1.041,0.54,0.99,112,3,16.142,-6.731,-14.671,-0.514,4.28225,0,nan,0.0,4,1,21
1995004256,1583523434799769,404349387,-868926441,178283,144831,0.197,0.013454,0.621,1.032,0.54,0.99,112,3,15.727,-5.589,-14.7,-0.631,4.34908,0,nan,0.0,4,1,21
1995202057,1583523434999770,404349295,-868926790,178560,145108,0.202,0.0135026,0.616,1.023,0.54,0.99,112,4,15.174,-4.341,-14.54,-1.475,4.42224,0,nan,0.0,4,1,21
1995399349,1583523435199769,404349226,-868927130,178890,145438,0.21,0.0173702,0.613,1.019,0.54,0.99,112,4,14.535,-3.154,-14.189,-1.817,4.49366,0,nan,0.0,4,1,21
1995604006,1583523435399769,404349178,-868927460,179337,145885,0.207,0.0150945,0.61,1.011,0.54,0.99,112,4,13.944,-1.911,-13.813,-2.081,4.57491,0,nan,0.0,4,1,21
1995811283,1583523435599769,404349149,-868927781,179786,146334,0.196,0.0173549,0.606,1.005,0.54,0.99,112,4,13.444,-1.097,-13.399,-2.085,4.63068,0,nan,0.0,4,1,21
1996005940,1583523435799769,404349136,-868928095,180161,146709,0.192,0.01769,0.602,1.001,0.54,0.99,112,4,13.226,-0.166,-13.225,-1.654,4.69985,0,nan,0.0,4,1,21
1996198093,1583523435999770,404349138,-868928406,180430,146979,0.193,0.0171974,0.6,0.994,0.54,0.99,112,4,13.127,0.604,-13.113,-1.265,4.75839,0,nan,0.0,4,1,21
1996407995,1583523436199769,404349152,-868928711,180618,147167,0.19,0.0184586,0.598,0.989,0.54,0.99,112,4,12.888,1.096,-12.841,-0.671,4.79757,0,nan,0.0,4,1,21
1996604197,1583523436399769,404349173,-868929014,180606,147154,0.182,0.0196374,0.598,0.986,0.54,0.99,112,4,12.823,1.311,-12.756,0.785,4.81483,0,nan,0.0,4,1,21
1996804992,1583523436599769,404349207,-868929313,180509,147057,0.174,0.019681,0.597,0.981,0.54,0.99,112,4,12.783,2.48,-12.54,0.35,4.90761,0,nan,0.0,4,1,21
1997006023,1583523436799769,404349250,-868929609,180304,146852,0.174,0.0199179,0.596,0.976,0.54,0.99,112,4,12.77,2.394,-12.544,1.851,4.90096,0,nan,0.0,4,1,21
1997204154,1583523436999770,404349301,-868929899,179929,146478,0.182,0.0203416,0.596,0.97,0.54,0.99,112,4,12.569,3.493,-12.074,1.532,4.99401,0,nan,0.0,4,1,21
1997409003,1583523437199769,404349372,-868930176,179671,146219,0.191,0.0224748,0.596,0.967,0.54,0.99,112,4,12.235,4.485,-11.384,0.96,5.08768,0,nan,0.0,4,1,21
1997610000,1583523437399769,404349456,-868930438,179454,146002,0.16,0.0203186,0.596,0.96,0.54,0.99,112,4,12.01,5.188,-10.831,0.948,5.15907,0,nan,0.0,4,1,21
1997808018,1583523437599769,404349551,-868930690,179205,145754,0.165,0.0208274,0.596,0.955,0.54,0.99,112,4,11.927,5.619,-10.521,1.63,5.2029,0,nan,0.0,4,1,21
1998012149,1583523437799769,404349656,-868930927,179038,145586,0.175,0.0232954,0.596,0.953,0.54,0.99,112,4,11.498,6.138,-9.723,-0.124,5.27549,0,nan,0.0,4,1,21
1998229064,1583523437999770,404349771,-868931144,179143,145691,0.198,0.0242301,0.597,0.952,0.54,0.99,112,17,11.114,6.712,-8.858,-0.739,5.36082,0,nan,0.0,4,1,21
1998410043,1583523438199769,404349895,-868931342,179448,145996,0.199,0.0212279,0.598,0.948,0.54,0.99,112,17,10.697,7.023,-8.07,-1.575,5.42853,0,nan,0.0,4,1,21
1998602072,1583523438399769,404350022,-868931524,179823,146371,0.228,0.0250155,0.599,0.949,0.54,0.99,112,17,10.371,7.204,-7.461,-2.384,5.48025,0,nan,0.0,4,1,21
1998807302,1583523438599768,404350152,-868931689,180300,146848,0.23,0.0257384,0.601,0.949,0.56,1.0,112,17,9.938,7.379,-6.656,-2.761,5.54925,0,nan,0.0,4,1,20
1999008524,1583523438799768,404350284,-868931839,180784,147333,0.245,0.0265046,0.604,0.952,0.54,0.99,112,17,9.436,7.138,-6.172,-1.97,5.57017,0,nan,0.0,4,1,21
1999210018,1583523438999769,404350414,-868931980,181116,147665,0.234,0.0260263,0.605,0.954,0.54,0.99,112,3,9.396,7.288,-5.931,-1.481,5.60003,0,nan,0.0,4,1,21
1999412081,1583523439199768,404350549,-868932113,181370,147919,0.242,0.0255706,0.606,0.956,0.54,0.99,112,3,9.376,7.648,-5.424,-0.911,5.6663,0,nan,0.0,4,1,21
1999608093,1583523439399768,404350691,-868932229,181550,148098,0.209,0.0250278,0.608,0.956,0.54,0.99,112,3,9.315,8.101,-4.598,-0.796,5.76692,0,nan,0.0,4,1,21
1999805078,1583523439599768,404350839,-868932335,181633,148182,0.228,0.0255553,0.609,0.958,0.54,0.99,112,3,9.448,8.321,-4.477,0.025,5.7896,0,nan,0.0,4,1,21
2000006533,1583523439799768,404350992,-868932432,181632,148180,0.227,0.0245606,0.611,0.961,0.54,0.99,112,3,9.474,8.631,-3.906,-0.085,5.85818,0,nan,0.0,4,1,21
2000211160,1583523439999769,404351154,-868932512,181673,148221,0.23,0.0223887,0.613,0.962,0.54,0.99,112,6,9.8,9.325,-3.012,-0.512,5.97075,0,nan,0.0,4,1,21
2000411999,1583523440199768,404351338,-868932584,181916,148464,0.199,0.0232682,0.612,0.965,0.54,0.99,112,6,10.032,9.695,-2.579,-0.216,6.02316,0,nan,0.0,4,1,21
2000609770,1583523440399768,404351523,-868932646,181928,148476,0.188,0.0209504,0.61,0.967,0.54,0.99,112,6,10.015,9.756,-2.265,0.539,6.05502,0,nan,0.0,4,1,21
2000814925,1583523440599768,404351708,-868932685,181915,148463,0.214,0.0246161,0.609,0.97,0.54,0.99,112,6,10.096,10.027,-1.181,0.032,6.1659,0,nan,0.0,4,1,21
2001012077,1583523440799768,404351893,-868932705,181916,148464,0.237,0.0234029,0.611,0.975,0.54,0.99,112,6,10.387,10.373,-0.542,0.191,6.23099,0,nan,0.0,4,1,21
2001204999,1583523440999769,404352081,-868932712,181988,148537,0.223,0.0210871,0.613,0.976,0.54,0.99,112,4,10.469,10.469,0.055,-0.556,0.0052133,0,nan,0.0,4,1,21
2001410000,1583523441199768,404352271,-868932709,182255,148803,0.224,0.0213941,0.613,0.978,0.54,0.99,112,4,10.355,10.355,0.09,-1.957,0.00867917,0,nan,0.0,4,1,21
2001610841,1583523441399768,404352455,-868932704,182640,149188,0.202,0.0236148,0.612,0.979,0.54,0.99,112,4,10.017,10.013,0.298,-1.811,0.0297184,0,nan,0.0,4,1,21
2001811367,1583523441599768,404352629,-868932698,182988,149536,0.218,0.0263072,0.612,0.982,0.54,0.99,112,4,9.35,9.346,0.261,-1.362,0.0278802,0,nan,0.0,4,1,21
2002008060,1583523441799768,404352790,-868932694,183218,149767,0.19,0.0267587,0.612,0.982,0.54,0.99,112,4,8.658,8.658,0.036,-0.881,0.00421043,0,nan,0.0,4,1,21
2002218012,1583523441999769,404352944,-868932690,183308,149856,0.196,0.0284862,0.61,0.985,0.54,0.99,113,4,8.272,8.272,0.038,0.089,0.00465078,0,nan,0.0,4,1,21
2002410017,1583523442199768,404353088,-868932688,183436,149984,0.197,0.029665,0.609,0.986,0.54,0.99,113,4,7.522,7.521,0.107,-0.764,0.0101885,0,nan,0.0,4,1,21
2002607526,1583523442399768,404353224,-868932681,183544,150093,0.199,0.0321277,0.607,0.989,0.54,0.99,113,4,7.058,7.053,0.283,0.112,0.0266774,0,nan,0.0,4,1,21
2002813018,1583523442599767,404353352,-868932669,183492,150040,0.205,0.033533,0.607,0.992,0.54,0.99,113,4,6.711,6.701,0.371,0.827,0.0425616,0,nan,0.0,4,1,21
2003013999,1583523442799767,404353471,-868932653,183336,149884,0.224,0.0366477,0.608,0.994,0.54,0.99,113,4,6.327,6.279,0.774,0.709,0.0844879,0,nan,0.0,4,1,21
2003219621,1583523442999768,404353583,-868932637,183080,149628,0.176,0.0313582,0.607,0.99,0.54,0.99,113,3,6.265,6.23,0.665,2.029,0.0983196,0,nan,0.0,4,1,21
2003412020,1583523443199767,404353694,-868932620,182712,149260,0.208,0.0318702,0.606,0.989,0.54,0.99,113,3,6.107,6.043,0.881,1.853,0.124728,0,nan,0.0,4,1,21
2003612052,1583523443399767,404353802,-868932601,182296,148844,0.2,0.0320854,0.605,0.988,0.54,0.99,113,3,6.022,5.98,0.705,1.646,0.120572,0,nan,0.0,4,1,21
2003806065,1583523443599767,404353908,-868932587,182061,148609,0.198,0.032401,0.604,0.989,0.54,0.99,113,3,5.855,5.829,0.548,0.551,0.105434,0,nan,0.0,4,1,21
2006812158,1583523446599766,404355561,-868932018,181541,148089,0.206,0.0341908,0.617,1.002,0.54,0.99,112,3,5.988,5.737,1.715,-0.398,0.305722,0,nan,0.0,4,1,21
2007010440,1583523446799766,404355658,-868931978,181582,148130,0.224,0.0438378,0.619,1.005,0.54,0.99,112,3,5.303,5.073,1.545,-0.396,0.30137,0,nan,0.0,4,1,21
2007211223,1583523446999767,404355746,-868931942,181659,148207,0.21,0.0408208,0.62,1.008,0.54,0.99,113,3,4.993,4.771,1.472,-0.234,0.300208,0,nan,0.0,4,1,21
2007411395,1583523447199766,404355828,-868931904,181599,148147,0.207,0.044113,0.62,1.009,0.54,0.99,113,3,4.76,4.506,1.534,0.626,0.314078,0,nan,0.0,4,1,21
2007604221,1583523447399766,404355906,-868931867,181377,147925,0.214,0.0466794,0.618,1.013,0.54,0.99,113,3,4.523,4.257,1.529,1.419,0.329502,0,nan,0.0,4,1,21
2007802581,1583523447599766,404355980,-868931829,180979,147527,0.192,0.0479863,0.618,1.01,0.54,0.99,113,3,4.396,4.122,1.53,2.171,0.342843,0,nan,0.0,4,1,21
2008006581,1583523447799766,404356055,-868931790,180425,146973,0.235,0.0492766,0.62,1.011,0.54,0.99,113,3,4.645,4.353,1.621,3.037,0.349922,0,nan,0.0,4,1,21
2008204121,1583523447999767,404356134,-868931749,179815,146363,0.277,0.0497017,0.623,1.014,0.54,0.99,113,32,4.815,4.457,1.822,3.063,0.369964,0,nan,0.0,4,1,21
2008409027,1583523448199766,404356215,-868931708,179238,145786,0.274,0.0499033,0.626,1.017,0.54,0.99,113,32,4.817,4.538,1.617,2.795,0.355365,0,nan,0.0,4,1,21
2008602020,1583523448399766,404356298,-868931676,178762,145310,0.243,0.0509568,0.629,1.021,0.54,0.99,113,32,4.775,4.653,1.075,2.03,0.289128,0,nan,0.0,4,1,21
2008803169,1583523448599766,404356383,-868931654,178337,144886,0.234,0.0486704,0.631,1.024,0.54,0.99,113,32,4.972,4.913,0.768,2.383,0.215307,0,nan,0.0,4,1,21
2008999179,1583523448799766,404356467,-868931636,177826,144374,0.225,0.050265,0.632,1.026,0.54,0.99,113,32,4.529,4.48,0.668,2.71,0.180778,0,nan,0.0,4,1,21
2009213927,1583523448999767,404356545,-868931626,177426,143974,0.21,0.0508193,0.632,1.028,0.54,0.99,113,66,4.225,4.219,0.229,1.576,0.115212,0,nan,0.0,4,1,21
2009406859,1583523449199766,404356619,-868931625,177163,143711,0.192,0.053842,0.632,1.028,0.54,0.99,113,66,4.052,4.05,-0.11,1.025,0.0450993,0,nan,0.0,4,1,21
2009607426,1583523449399766,404356690,-868931630,176989,143537,0.182,0.0531809,0.631,1.028,0.54,0.99,113,66,3.902,3.875,-0.456,0.444,6.24321,0,nan,0.0,4,1,21
2009808011,1583523449599766,404356758,-868931642,176849,143397,0.213,0.0621964,0.631,1.03,0.54,0.99,113,66,3.766,3.719,-0.593,1.064,6.19123,0,nan,0.0,4,1,21
2010009268,1583523449799766,404356825,-868931653,176491,143039,0.222,0.0580495,0.632,1.029,0.54,0.99,113,66,3.934,3.915,-0.383,2.379,6.1882,0,nan,0.0,4,1,21
2010218014,1583523449999767,404356895,-868931663,176000,142548,0.253,0.0613361,0.634,1.032,0.54,0.99,113,4,3.908,3.885,-0.424,2.67,6.18145,0,nan,0.0,4,1,21
2010407508,1583523450199766,404356967,-868931668,175514,142062,0.235,0.0568155,0.637,1.033,0.54,0.99,113,4,4.157,4.156,-0.098,1.793,6.22469,0,nan,0.0,4,1,21
2010601036,1583523450399766,404357045,-868931664,175061,141609,0.23,0.0524021,0.639,1.033,0.54,0.99,113,4,4.605,4.598,0.237,2.045,0.00319692,0,nan,0.0,4,1,21
2010808311,1583523450599765,404357130,-868931652,174669,141217,0.265,0.0505414,0.642,1.036,0.54,0.99,113,4,4.927,4.874,0.721,1.884,0.0811653,0,nan,0.0,4,1,21
2011006004,1583523450799765,404357221,-868931633,174356,140904,0.233,0.0462744,0.645,1.036,0.54,0.99,113,4,5.389,5.327,0.819,1.112,0.121972,0,nan,0.0,4,1,21
2011211175,1583523450999766,404357317,-868931619,174254,140802,0.183,0.0440579,0.646,1.032,0.54,0.99,113,4,5.452,5.436,0.409,0.653,0.0958919,0,nan,0.0,4,1,21
2011405073,1583523451199765,404357417,-868931607,174149,140697,0.207,0.0376071,0.646,1.032,0.54,0.99,113,4,5.699,5.673,0.535,0.392,0.0946935,0,nan,0.0,4,1,21
2011600122,1583523451399765,404357516,-868931592,173969,140517,0.196,0.0397792,0.644,1.031,0.54,0.99,113,4,5.435,5.41,0.519,0.682,0.0952264,0,nan,0.0,4,1,21
2011799329,1583523451599765,404357613,-868931579,173814,140362,0.21,0.0417835,0.642,1.032,0.54,0.99,113,4,5.49,5.475,0.404,0.429,0.0840446,0,nan,0.0,4,1,21
2012003520,1583523451799765,404357712,-868931569,173561,140109,0.18,0.0391914,0.642,1.03,0.54,0.99,113,4,5.627,5.615,0.374,1.691,0.0740135,0,nan,0.0,4,1,21
2012204201,1583523451999766,404357812,-868931559,173203,139751,0.215,0.0400858,0.642,1.032,0.54,0.99,113,5,5.52,5.504,0.419,1.707,0.075032,0,nan,0.0,4,1,21
2012401130,1583523452199765,404357911,-868931549,172890,139438,0.204,0.0396987,0.642,1.033,0.54,0.99,113,5,5.552,5.54,0.373,1.37,0.0707054,0,nan,0.0,4,1,21
2012604966,1583523452399765,404358010,-868931542,172688,139236,0.194,0.0400363,0.642,1.031,0.54,0.99,113,5,5.448,5.446,0.122,0.476,0.0446279,0,nan,0.0,4,1,21
2012807153,1583523452599765,404358107,-868931538,172646,139194,0.201,0.040821,0.642,1.032,0.54,0.99,113,5,5.374,5.369,0.24,0.437,0.044633,0,nan,0.0,4,1,21
2013000112,1583523452799765,404358202,-868931529,172529,139077,0.2,0.0417902,0.641,1.031,0.54,0.99,113,5,5.337,5.32,0.422,0.606,0.0628451,0,nan,0.0,4,1,21
2013206864,1583523452999766,404358297,-868931521,172426,138974,0.214,0.0433,0.641,1.033,0.54,0.99,113,3,5.215,5.207,0.288,0.45,0.0588766,0,nan,0.0,4,1,21
2013403465,1583523453199765,404358390,-868931515,172307,138855,0.206,0.044376,0.64,1.036,0.54,0.99,113,3,5.09,5.086,0.191,0.865,0.0476895,0,nan,0.0,4,1,21
2013604006,1583523453399765,404358482,-868931510,172130,138678,0.2,0.0434679,0.639,1.034,0.54,0.99,113,3,5.229,5.228,0.043,0.649,0.0262314,0,nan,0.0,4,1,21
2013804486,1583523453599765,404358578,-868931508,172059,138607,0.172,0.0438919,0.639,1.033,0.54,0.99,113,3,5.301,5.3,0.126,0.399,0.0249051,0,nan,0.0,4,1,21
2014002034,1583523453799765,404358675,-868931501,172051,138599,0.172,0.0387308,0.636,1.027,0.54,0.99,113,3,5.425,5.403,0.495,0.277,0.0645514,0,nan,0.0,4,1,21
2014207295,1583523453999766,404358772,-868931489,172115,138663,0.181,0.0381464,0.632,1.021,0.54,0.99,113,3,5.483,5.443,0.662,-0.468,0.0958179,0,nan,0.0,4,1,21
2014400003,1583523454199765,404358871,-868931471,172228,138776,0.192,0.0433854,0.633,1.021,0.54,0.99,113,3,5.6,5.548,0.759,-0.203,0.115192,0,nan,0.0,4,1,21
2014604350,1583523454399765,404358971,-868931452,172164,138712,0.19,0.0379934,0.632,1.019,0.54,0.99,113,3,5.62,5.553,0.867,0.925,0.139152,0,nan,0.0,4,1,21
2014805280,1583523454599764,404359070,-868931431,172054,138602,0.199,0.043299,0.633,1.018,0.54,0.99,113,3,5.53,5.461,0.87,0.417,0.148225,0,nan,0.0,4,1,21
2015007142,1583523454799764,404359168,-868931413,172102,138650,0.199,0.036961,0.632,1.018,0.54,0.99,113,3,5.312,5.264,0.707,-0.391,0.139249,0,nan,0.0,4,1,21
2015212009,1583523454999765,404359260,-868931398,172156,138703,0.198,0.0422874,0.631,1.016,0.54,0.99,113,3,4.978,4.942,0.595,-0.09,0.129956,0,nan,0.0,4,1,21
2015408334,1583523455199764,404359347,-868931386,172057,138605,0.192,0.0451897,0.631,1.017,0.54,0.99,113,3,4.816,4.793,0.468,0.909,0.113602,0,nan,0.0,4,1,21
2015606022,1583523455399764,404359435,-868931374,171676,138224,0.219,0.0428866,0.63,1.019,0.54,0.99,113,3,4.909,4.881,0.527,2.753,0.110184,0,nan,0.0,4,1,21
2015799354,1583523455599764,404359521,-868931363,171265,137813,0.221,0.0447717,0.63,1.018,0.54,0.99,113,3,4.778,4.75,0.52,1.731,0.109601,0,nan,0.0,4,1,21
2016008295,1583523455799764,404359612,-868931342,171011,137559,0.223,0.0372488,0.629,1.017,0.54,0.99,113,3,5.465,5.337,1.176,0.442,0.176594,0,nan,0.0,4,1,21
2016224984,1583523455999765,404359716,-868931301,171123,137671,0.243,0.0273345,0.628,1.016,0.54,0.99,113,4,6.607,6.165,2.377,-1.205,0.310858,0,nan,0.0,4,1,21
2016406002,1583523456199764,404359832,-868931246,171581,138129,0.232,0.0287272,0.627,1.016,0.54,0.99,113,4,7.084,6.701,2.298,-3.235,0.3223,0,nan,0.0,4,1,21
2016602021,1583523456399764,404359953,-868931194,172327,138875,0.252,0.0312622,0.629,1.018,0.54,0.99,113,4,7.023,6.699,2.107,-4.419,0.304655,0,nan,0.0,4,1,21
2016800476,1583523456599764,404360073,-868931141,173021,139569,0.233,0.030659,0.631,1.02,0.54,0.99,113,4,7.012,6.576,2.435,-2.739,0.33451,0,nan,0.0,4,1,21
2017004127,1583523456799764,404360190,-868931080,173319,139867,0.226,0.0289835,0.632,1.02,0.54,0.99,113,4,6.926,6.348,2.769,-0.802,0.381513,0,nan,0.0,4,1,21
2017201997,1583523456999765,404360300,-868931020,173542,140090,0.195,0.0271041,0.629,1.021,0.54,0.99,113,3,6.231,5.731,2.446,-1.337,0.395056,0,nan,0.0,4,1,21
2017403308,1583523457199764,404360403,-868930967,173589,140137,0.207,0.0333625,0.628,1.023,0.54,0.99,113,3,6.045,5.653,2.14,1.143,0.378776,0,nan,0.0,4,1,21
2017603346,1583523457399764,404360505,-868930922,173356,139904,0.204,0.0324221,0.626,1.023,0.54,0.99,113,3,5.692,5.449,1.644,0.68,0.329387,0,nan,0.0,4,1,21
2017804007,1583523457599764,404360604,-868930885,173183,139731,0.198,0.0330806,0.624,1.023,0.54,0.99,113,3,5.708,5.487,1.574,1.33,0.301539,0,nan,0.0,4,1,21
2018005008,1583523457799764,404360705,-868930850,172949,139497,0.232,0.0335218,0.624,1.024,0.54,0.99,113,3,5.837,5.681,1.343,0.697,0.262849,0,nan,0.0,4,1,21
2018210089,1583523457999765,404360809,-868930824,172867,139415,0.202,0.0366535,0.624,1.02,0.54,0.99,113,3,6.024,5.957,0.891,0.251,0.203352,0,nan,0.0,4,1,21
2018416281,1583523458199764,404360920,-868930828,173093,139641,0.213,0.0339011,0.624,1.021,0.54,0.99,113,3,6.334,6.237,-1.104,-1.672,6.26054,0,nan,0.0,4,1,21
2018605004,1583523458399764,404361032,-868930862,173520,140068,0.238,0.0363749,0.625,1.022,0.54,0.99,113,3,6.462,6.197,-1.833,-2.536,6.11847,0,nan,0.0,4,1,21
2018805034,1583523458599763,404361144,-868930903,174083,140631,0.262,0.0386252,0.628,1.025,0.54,0.99,113,3,6.546,6.302,-1.772,-3.62,6.05964,0,nan,0.0,4,1,21
2019007407,1583523458799763,404361255,-868930943,174523,141070,0.217,0.0370275,0.628,1.028,0.54,0.99,113,3,6.09,5.876,-1.601,-1.041,6.03531,0,nan,0.0,4,1,21
2019205021,1583523458999764,404361358,-868930980,174687,141235,0.197,0.0385946,0.628,1.029,0.54,0.99,112,3,5.829,5.606,-1.597,-0.04,6.01956,0,nan,0.0,4,1,21
2019397038,1583523459199763,404361458,-868931014,174718,141266,0.233,0.0390935,0.629,1.032,0.54,0.99,112,3,5.907,5.708,-1.517,0.086,6.02165,0,nan,0.0,4,1,21
2019607432,1583523459399763,404361561,-868931042,174572,141120,0.237,0.0377328,0.629,1.035,0.54,0.99,112,3,5.927,5.821,-1.116,1.152,6.06249,0,nan,0.0,4,1,21
2019806777,1583523459599763,404361667,-868931068,174492,141040,0.255,0.0392781,0.631,1.04,0.56,0.99,112,3,5.999,5.868,-1.246,-0.563,6.06856,0,nan,0.0,4,1,20
2020005007,1583523459799763,404361770,-868931099,174532,141080,0.234,0.0423935,0.633,1.043,0.54,0.99,112,3,5.731,5.565,-1.368,0.104,6.05511,0,nan,0.0,4,1,21
2020205658,1583523459999764,404361866,-868931130,174357,140905,0.225,0.0448822,0.636,1.047,0.54,0.99,112,3,5.434,5.234,-1.46,1.05,6.03268,0,nan,0.0,4,1,21
2020406081,1583523460199763,404361959,-868931156,174116,140664,0.243,0.0505074,0.639,1.052,0.54,0.99,112,3,5.185,5.099,-0.938,0.821,6.0652,0,nan,0.0,4,1,21
2020607331,1583523460399763,404362054,-868931174,173916,140464,0.254,0.0462933,0.643,1.055,0.54,0.99,112,3,5.449,5.418,-0.586,1.373,6.12821,0,nan,0.0,4,1,21
2020808941,1583523460599763,404362157,-868931183,173846,140394,0.219,0.038603,0.642,1.055,0.54,0.99,112,3,5.74,5.739,-0.024,-0.285,6.22205,0,nan,0.0,4,1,21
2021009159,1583523460799763,404362262,-868931183,173872,140420,0.207,0.0381314,0.64,1.054,0.54,0.99,112,3,5.51,5.51,0.047,0.357,6.26052,0,nan,0.0,4,1,21
2021210039,1583523460999764,404362362,-868931177,173752,140300,0.226,0.0409466,0.639,1.055,0.54,0.99,112,7,5.595,5.592,0.175,0.315,0.00498693,0,nan,0.0,4,1,21
2021411574,1583523461199763,404362463,-868931164,173721,140269,0.221,0.04182,0.64,1.057,0.54,0.99,112,7,5.615,5.562,0.77,-0.27,0.0754865,0,nan,0.0,4,1,21
2021607424,1583523461399763,404362562,-868931145,173827,140374,0.233,0.040301,0.642,1.061,0.54,0.99,112,7,5.566,5.532,0.615,-0.213,0.0951946,0,nan,0.0,4,1,21
2021805321,1583523461599763,404362660,-868931129,173868,140416,0.248,0.0407657,0.645,1.066,0.54,0.99,112,7,5.487,5.454,0.6,0.533,0.102945,0,nan,0.0,4,1,21
2021998023,1583523461799763,404362756,-868931114,173611,140159,0.26,0.0513396,0.648,1.073,0.54,0.99,112,7,5.246,5.221,0.506,1.604,0.10026,0,nan,0.0,4,1,21
2022223502,1583523461999764,404362853,-868931101,173258,139805,0.257,0.0471153,0.652,1.076,0.54,0.99,112,4,5.44,5.413,0.546,1.793,0.100421,0,nan,0.0,4,1,21
2022408085,1583523462199763,404362952,-868931084,172803,139351,0.262,0.0444155,0.655,1.079,0.54,0.99,112,4,5.725,5.673,0.77,2.248,0.119861,0,nan,0.0,4,1,21
2022605016,1583523462399763,404363058,-868931064,172360,138908,0.276,0.0426667,0.658,1.083,0.54,0.99,112,4,6.053,5.99,0.869,2.33,0.133416,0,nan,0.0,4,1,21
2022809987,1583523462599762,404363167,-868931044,171847,138395,0.267,0.0418968,0.662,1.086,0.54,0.99,112,4,6.167,6.123,0.736,2.681,0.125731,0,nan,0.0,4,1,21
2023016302,1583523462799762,404363282,-868931026,171361,137909,0.249,0.0356724,0.664,1.085,0.54,0.99,112,4,6.617,6.572,0.765,2.168,0.119568,0,nan,0.0,4,1,21
2023208293,1583523462999763,404363400,-868931008,170889,137437,0.244,0.0350054,0.666,1.085,0.54,0.99,112,4,6.539,6.49,0.793,2.188,0.120709,0,nan,0.0,4,1,21
2023408934,1583523463199762,404363518,-868930986,170521,137069,0.235,0.0340125,0.667,1.085,0.54,0.99,112,4,6.575,6.495,1.025,1.333,0.141487,0,nan,0.0,4,1,21
2023610475,1583523463399762,404363639,-868930963,170325,136873,0.233,0.0312611,0.668,1.084,0.54,0.99,112,4,7.03,6.953,1.037,0.901,0.14555,0,nan,0.0,4,1,21
2023808003,1583523463599762,404363763,-868930941,170173,136721,0.187,0.0320952,0.667,1.083,0.54,0.99,112,4,6.713,6.67,0.754,0.34,0.126844,0,nan,0.0,4,1,21
2024009095,1583523463799762,404363881,-868930920,170020,136568,0.176,0.0335473,0.665,1.081,0.54,0.99,112,4,6.469,6.418,0.804,0.882,0.125616,0,nan,0.0,4,1,21
2024209272,1583523463999763,404363992,-868930899,169806,136354,0.187,0.0354333,0.663,1.079,0.54,0.99,112,3,6.009,5.958,0.781,0.581,0.128111,0,nan,0.0,4,1,21
2024406773,1583523464199762,404364101,-868930884,169488,136036,0.217,0.0338692,0.661,1.08,0.54,0.99,112,3,5.965,5.935,0.595,2.209,0.111628,0,nan,0.0,4,1,21
