timestamp,indicated_airspeed_m_s,true_airspeed_m_s,air_temperature_celsius,confidence
1822604415,-6.52293,-6.4392,6.71705,1.0
1822615339,-6.52453,-6.44137,6.7685,1.0
1822626068,-6.52733,-6.44434,6.77565,1.0
1822636994,-6.5319,-6.44825,6.72277,1.0
1822648009,-6.53754,-6.4537,6.71848,1.0
1822659169,-6.54226,-6.45825,6.71419,1.0
1822670070,-6.54543,-6.46136,6.71276,1.0
1822681016,-6.54723,-6.46292,6.71562,1.0
1822692141,-6.54686,-6.46297,6.71562,1.0
1822703288,-6.54361,-6.45961,6.71705,1.0
1822714409,-6.53774,-6.45382,6.71705,1.0
1822725264,-6.52957,-6.44564,6.71276,1.0
1822736132,-6.5214,-6.43837,6.77422,1.0
1822747328,-6.51535,-6.43236,6.77279,1.0
1822758432,-6.51208,-6.42853,6.71991,1.0
1822769296,-6.51266,-6.42906,6.71991,1.0
1822780474,-6.51647,-6.43297,6.71848,1.0
1822791326,-6.52059,-6.43698,6.71419,1.0
1822802078,-6.52329,-6.43947,6.71562,1.0
1822812907,-6.52471,-6.44094,6.71562,1.0
1822823665,-6.52413,-6.44033,6.71276,1.0
1822834906,-6.52268,-6.43891,6.71276,1.0
1822846344,-6.52335,-6.44011,6.77136,1.0
1822857225,-6.52588,-6.44235,6.72705,1.0
1822868156,-6.52785,-6.44415,6.72277,1.0
1822878891,-6.52737,-6.4436,6.71562,1.0
1822889707,-6.52495,-6.44113,6.71419,1.0
1822900799,-6.52111,-6.43726,6.71276,1.0
1822912022,-6.51438,-6.43069,6.71991,1.0
1822922868,-6.50475,-6.42124,6.71848,1.0
1822933690,-6.49325,-6.40986,6.71705,1.0
1822944516,-6.482,-6.39877,6.71276,1.0
1822955365,-6.47287,-6.38983,6.71848,1.0
1822966473,-6.46408,-6.38169,6.77136,1.0
1822977566,-6.45422,-6.37188,6.77279,1.0
1822988799,-6.44459,-6.36245,6.7685,1.0
1822999662,-6.43619,-6.35419,6.77136,1.0
1823010539,-6.42907,-6.34689,6.7585,1.0
1823021281,-6.4238,-6.34142,6.72991,1.0
1823032149,-6.42033,-6.33791,6.71991,1.0
1823043210,-6.41726,-6.33492,6.72277,1.0
1823054393,-6.41385,-6.33153,6.71276,1.0
1823065318,-6.41033,-6.32824,6.71562,1.0
1823076443,-6.40766,-6.32563,6.71705,1.0
1823087379,-6.40666,-6.32448,6.71419,1.0
1823098388,-6.40628,-6.32397,6.71562,1.0
1823109659,-6.40556,-6.32332,6.71562,1.0
1823120446,-6.40539,-6.32319,6.71848,1.0
1823131325,-6.40733,-6.32524,6.72848,1.0
1823142338,-6.41186,-6.32969,6.72134,1.0
1823153690,-6.41875,-6.33635,6.71991,1.0
1823164779,-6.42882,-6.34623,6.71419,1.0
1823175703,-6.44272,-6.35987,6.71562,1.0
1823186559,-6.46,-6.37693,6.71562,1.0
1823197293,-6.48037,-6.39769,6.77279,1.0
1823208427,-6.50288,-6.4199,6.7685,1.0
1823219344,-6.5257,-6.44224,6.7685,1.0
1823230401,-6.54691,-6.46339,6.76993,1.0
1823241322,-6.56547,-6.48107,6.71419,1.0
1823252504,-6.58116,-6.49647,6.71276,1.0
1823263247,-6.59397,-6.50906,6.71848,1.0
1823274111,-6.60493,-6.52006,6.71562,1.0
1823285002,-6.61481,-6.53004,6.7342,1.0
1823296028,-6.62257,-6.53743,6.71991,1.0
1823306916,-6.62781,-6.54345,6.77565,1.0
1823317661,-6.63233,-6.54781,6.76707,1.0
1823328498,-6.63893,-6.55369,6.71562,1.0
1823339329,-6.64781,-6.56263,6.71848,1.0
1823350085,-6.65669,-6.57137,6.71419,1.0
1823360895,-6.66558,-6.58015,6.71419,1.0
1823371642,-6.67534,-6.58953,6.71562,1.0
1823382615,-6.68574,-6.59984,6.71848,1.0
1823393585,-6.69666,-6.61048,6.71276,1.0
1823404459,-6.70805,-6.62174,6.71419,1.0
1823415314,-6.71948,-6.63355,6.7442,1.0
1823426061,-6.72984,-6.64408,6.76993,1.0
1823437297,-6.73821,-6.65244,6.76993,1.0
1823448096,-6.74508,-6.65842,6.71562,1.0
1823459288,-6.75187,-6.6654,6.71705,1.0
1823470118,-6.7592,-6.67248,6.71276,1.0
1823481305,-6.76702,-6.68025,6.71705,1.0
1823492172,-6.7744,-6.68752,6.7099,1.0
1823502900,-6.78058,-6.69344,6.71419,1.0
1823514011,-6.7865,-6.69932,6.71133,1.0
1823524968,-6.79296,-6.70577,6.71705,1.0
1823535968,-6.80081,-6.7143,6.77422,1.0
1823546861,-6.81087,-6.72347,6.71133,1.0
1823557820,-6.82271,-6.7353,6.71991,1.0
1823568740,-6.83579,-6.74813,6.71848,1.0
1823580060,-6.84901,-6.7612,6.71705,1.0
1823591201,-6.86114,-6.77363,6.74706,1.0
1823602345,-6.87187,-6.78388,6.71848,1.0
1823613216,-6.88083,-6.79249,6.71276,1.0
1823624794,-6.8869,-6.79876,6.71705,1.0
1823636019,-6.89023,-6.80192,6.72277,1.0
1823647232,-6.89178,-6.80343,6.72134,1.0
1823658326,-6.89106,-6.80345,6.77279,1.0
1823669221,-6.88717,-6.7993,6.76993,1.0
1823680164,-6.87986,-6.79212,6.77279,1.0
1823691242,-6.87095,-6.78278,6.71991,1.0
1823702363,-6.86267,-6.77483,6.72134,1.0
1823713232,-6.85569,-6.76774,6.71276,1.0
1823724142,-6.85089,-6.76307,6.71848,1.0
1823734879,-6.84888,-6.7609,6.71991,1.0
1823745729,-6.84844,-6.76045,6.71848,1.0
1823756487,-6.84864,-6.76051,6.71562,1.0
1823767373,-6.8478,-6.75968,6.71562,1.0
1823778445,-6.84196,-6.75409,6.71848,1.0
1823789321,-6.83,-6.74228,6.72419,1.0
1823800468,-6.814,-6.7264,6.71705,1.0
1823811325,-6.79429,-6.70719,6.72419,1.0
1823822083,-6.77128,-6.68428,6.71848,1.0
1823832999,-6.74891,-6.66231,6.71705,1.0
1823843989,-6.72991,-6.64355,6.71705,1.0
1823855190,-6.71238,-6.62606,6.71562,1.0
1823866111,-6.6937,-6.60779,6.71562,1.0
1823876978,-6.67238,-6.58663,6.71419,1.0
1823887710,-6.64806,-6.56334,6.77565,1.0
1823898825,-6.6223,-6.53789,6.77422,1.0
1823909815,-6.59715,-6.51308,6.78422,1.0
1823920828,-6.57323,-6.48874,6.72134,1.0
1823931698,-6.54939,-6.46514,6.71562,1.0
1823942535,-6.52407,-6.44005,6.7099,1.0
1823953736,-6.49771,-6.41419,6.71276,1.0
1823964475,-6.47229,-6.38913,6.71562,1.0
1823975324,-6.44774,-6.3649,6.71562,1.0
1823986370,-6.42318,-6.34059,6.71562,1.0
1823997302,-6.39976,-6.31813,6.77708,1.0
1824008279,-6.37767,-6.2964,6.78422,1.0
1824019174,-6.35676,-6.27515,6.71848,1.0
1824030099,-6.33856,-6.25718,6.72419,1.0
1824040927,-6.32282,-6.24164,6.71276,1.0
1824051705,-6.3087,-6.22769,6.71133,1.0
1824062543,-6.29721,-6.21634,6.71419,1.0
1824073325,-6.289,-6.20824,6.71419,1.0
1824084815,-6.28278,-6.20209,6.71848,1.0
1824095649,-6.27738,-6.1969,6.71848,1.0
1824106536,-6.27275,-6.1922,6.71133,1.0
1824117648,-6.2692,-6.1893,6.77136,1.0
1824128747,-6.26778,-6.18725,6.71276,1.0
1824139623,-6.26806,-6.18752,6.71562,1.0
1824150531,-6.26686,-6.18633,6.71419,1.0
1824161268,-6.26347,-6.18325,6.71133,1.0
1824172080,-6.26003,-6.17987,6.71276,1.0
1824182870,-6.25746,-6.17702,6.71562,1.0
1824193721,-6.25655,-6.1761,6.71276,1.0
1824204791,-6.25808,-6.17758,6.71562,1.0
1824215970,-6.25987,-6.17933,6.71705,1.0
1824226821,-6.25933,-6.17953,6.76707,1.0
1824237735,-6.25785,-6.17757,6.71848,1.0
1824248469,-6.25805,-6.17773,6.71562,1.0
1824259402,-6.25856,-6.1782,6.71848,1.0
1824270155,-6.25658,-6.17627,6.71419,1.0
1824281019,-6.25244,-6.17195,6.71562,1.0
1824291974,-6.2473,-6.16689,6.71705,1.0
1824302846,-6.24121,-6.16096,6.71848,1.0
1824313788,-6.23424,-6.15387,6.71848,1.0
1824324829,-6.2265,-6.1465,6.71848,1.0
1824336008,-6.21903,-6.13913,6.71848,1.0
1824347199,-6.21301,-6.13387,6.77279,1.0
1824358016,-6.20784,-6.1287,6.77279,1.0
1824368877,-6.2028,-6.1237,6.76993,1.0
1824379646,-6.19775,-6.11827,6.71562,1.0
1824390609,-6.19233,-6.11266,6.71419,1.0
1824401669,-6.18729,-6.10778,6.71705,1.0
1824412758,-6.18269,-6.10315,6.70847,1.0
1824424036,-6.17756,-6.09846,6.72419,1.0
1824434844,-6.17178,-6.09248,6.71562,1.0
1824445724,-6.16447,-6.08546,6.71991,1.0
1824456818,-6.15575,-6.07674,6.72562,1.0
1824467710,-6.14784,-6.06929,6.76993,1.0
1824479128,-6.1403,-6.06208,6.77851,1.0
1824490119,-6.13219,-6.0534,6.71562,1.0
1824501315,-6.12613,-6.04749,6.71419,1.0
1824512217,-6.12278,-6.04421,6.71705,1.0
1824523187,-6.12086,-6.04227,6.71848,1.0
1824534459,-6.12016,-6.04159,6.71848,1.0
1824545314,-6.12053,-6.04182,6.71991,1.0
1824556114,-6.12192,-6.04311,6.71276,1.0
1824566915,-6.12432,-6.04559,6.71705,1.0
1824577680,-6.12776,-6.04975,6.77708,1.0
1824588893,-6.13041,-6.05241,6.78136,1.0
1824599684,-6.12776,-6.04895,6.71705,1.0
1824610887,-6.11836,-6.03969,6.71848,1.0
1824621719,-6.10644,-6.02801,6.71562,1.0
1824632463,-6.09501,-6.01657,6.71562,1.0
1824643403,-6.08317,-6.00495,6.71562,1.0
1824654407,-6.07011,-5.99202,6.71276,1.0
1824665649,-6.05604,-5.97811,6.71562,1.0
1824676516,-6.04206,-5.96431,6.71562,1.0
1824687359,-6.03032,-5.95347,6.77279,1.0
1824698103,-6.0211,-5.94432,6.7685,1.0
1824708992,-6.01346,-5.93686,6.77565,1.0
1824719925,-6.00794,-5.93073,6.71705,1.0
1824730821,-6.0049,-5.92771,6.71562,1.0
1824741815,-6.00395,-5.92678,6.71562,1.0
1824752858,-6.00493,-5.92786,6.71562,1.0
1824763974,-6.00664,-5.92942,6.71705,1.0
1824774905,-6.00802,-5.93076,6.71562,1.0
1824785721,-6.01103,-5.93377,6.71562,1.0
1824796829,-6.01764,-5.94078,6.77279,1.0
1824807987,-6.02693,-5.95002,6.7685,1.0
1824818844,-6.03853,-5.96095,6.72134,1.0
1824829786,-6.05251,-5.97474,6.72134,1.0
1824840810,-6.06731,-5.98941,6.71562,1.0
1824851723,-6.08193,-6.00387,6.71848,1.0
1824863213,-6.0963,-6.01791,6.71848,1.0
1824874417,-6.10869,-6.03018,6.71419,1.0
1824885237,-6.11669,-6.03815,6.71419,1.0
1824896189,-6.12056,-6.042,6.71705,1.0
1824907240,-6.1214,-6.04269,6.71562,1.0
1824918431,-6.1197,-6.04178,6.77279,1.0
1824929320,-6.11524,-6.03733,6.7685,1.0
1824940469,-6.10762,-6.02976,6.77279,1.0
1824951436,-6.09879,-6.02062,6.71991,1.0
1824962478,-6.09026,-6.0121,6.71848,1.0
1824973248,-6.08271,-6.00472,6.72562,1.0
1824984119,-6.07782,-5.99985,6.72419,1.0
1824995236,-6.07537,-5.99741,6.71991,1.0
1825006348,-6.07443,-5.99641,6.7099,1.0
1825017241,-6.07601,-5.99806,6.71848,1.0
1825028036,-6.08173,-6.00366,6.71419,1.0
1825039262,-6.09038,-6.01265,6.76993,1.0
1825050080,-6.09832,-6.02055,6.76707,1.0
1825060934,-6.10491,-6.02707,6.7685,1.0
1825071977,-6.11209,-6.03436,6.77279,1.0
1825083208,-6.12058,-6.04273,6.77279,1.0
1825094086,-6.12973,-6.05132,6.73134,1.0
1825104899,-6.13879,-6.06007,6.71848,1.0
1825115703,-6.14762,-6.06855,6.72277,1.0
1825126632,-6.15629,-6.07728,6.71848,1.0
1825137597,-6.16573,-6.08663,6.72134,1.0
1825148481,-6.1768,-6.09741,6.71562,1.0
1825159287,-6.18939,-6.10989,6.71562,1.0
1825170337,-6.20239,-6.12267,6.71562,1.0
1825181257,-6.21287,-6.13304,6.71848,1.0
1825192137,-6.22001,-6.14012,6.71848,1.0
1825202879,-6.22596,-6.14621,6.71848,1.0
1825214340,-6.23166,-6.15157,6.72419,1.0
1825225301,-6.23702,-6.15699,6.71991,1.0
1825236145,-6.24122,-6.16119,6.71419,1.0
1825246891,-6.2427,-6.16281,6.71419,1.0
1825257749,-6.24087,-6.16101,6.71562,1.0
1825268772,-6.23534,-6.15601,6.7685,1.0
1825279980,-6.22603,-6.14672,6.76993,1.0
1825290902,-6.2145,-6.13534,6.76993,1.0
1825301655,-6.20266,-6.12304,6.71419,1.0
1825312474,-6.19204,-6.11269,6.71562,1.0
1825323347,-6.18332,-6.10404,6.71133,1.0
1825334147,-6.1764,-6.0971,6.71562,1.0
1825345567,-6.17109,-6.09192,6.71562,1.0
1825356509,-6.16711,-6.08787,6.72134,1.0
1825367435,-6.16418,-6.08501,6.72419,1.0
1825378495,-6.1614,-6.08281,6.77422,1.0
1825389236,-6.15851,-6.07998,6.76278,1.0
1825400136,-6.15661,-6.07759,6.72562,1.0
1825411225,-6.15425,-6.0752,6.71419,1.0
1825422362,-6.14871,-6.06972,6.71419,1.0
1825433302,-6.1395,-6.06052,6.71562,1.0
1825444052,-6.12529,-6.04659,6.71562,1.0
1825454866,-6.10398,-6.02554,6.71419,1.0
1825465814,-6.07538,-5.99736,6.71705,1.0
1825476834,-6.04118,-5.96359,6.71562,1.0
1825487711,-6.00396,-5.9275,6.77422,1.0
1825498886,-5.96621,-5.89012,6.76421,1.0
1825509824,-5.93019,-5.85475,6.77708,1.0
1825520816,-5.89576,-5.82004,6.71562,1.0
1825531719,-5.86172,-5.7864,6.71562,1.0
1825543248,-5.82881,-5.75393,6.71705,1.0
1825554046,-5.79889,-5.72441,6.71562,1.0
1825564920,-5.77383,-5.69979,6.71848,1.0
1825575676,-5.75329,-5.67957,6.71562,1.0
1825586612,-5.73606,-5.66232,6.71133,1.0
1825597664,-5.72116,-5.64769,6.71991,1.0
1825608762,-5.70674,-5.63395,6.7685,1.0
1825620002,-5.69422,-5.62158,6.76707,1.0
1825630825,-5.68746,-5.61442,6.71419,1.0
1825641722,-5.68843,-5.61529,6.71562,1.0
1825652489,-5.69595,-5.62309,6.72277,1.0
1825663320,-5.70815,-5.63505,6.71562,1.0
1825674375,-5.72456,-5.65106,6.71562,1.0
1825685273,-5.74372,-5.66986,6.71562,1.0
1825696201,-5.76235,-5.68838,6.71991,1.0
1825707259,-5.77748,-5.70315,6.71991,1.0
1825718092,-5.78743,-5.71289,6.71276,1.0
1825728920,-5.79106,-5.71735,6.77279,1.0
1825740017,-5.79121,-5.71752,6.77422,1.0
1825751187,-5.79196,-5.71758,6.71705,1.0
1825762031,-5.79277,-5.71838,6.71991,1.0
1825772911,-5.79058,-5.71628,6.71705,1.0
1825783955,-5.78398,-5.70974,6.71562,1.0
1825795174,-5.77454,-5.70026,6.71276,1.0
1825806075,-5.76289,-5.68882,6.71276,1.0
1825816904,-5.74754,-5.67357,6.71276,1.0
1825827702,-5.72971,-5.65614,6.71276,1.0
1825838531,-5.71356,-5.6408,6.77136,1.0
1825849530,-5.70105,-5.62788,6.71276,1.0
1825860459,-5.69167,-5.61863,6.71419,1.0
1825871352,-5.68216,-5.60901,6.7099,1.0
1825882120,-5.66959,-5.59689,6.72562,1.0
1825893310,-5.6551,-5.58238,6.71562,1.0
1825904190,-5.64003,-5.56751,6.71562,1.0
1825915244,-5.62545,-5.55315,6.71848,1.0
1825926402,-5.61141,-5.53918,6.71133,1.0
1825937613,-5.59532,-5.52327,6.71562,1.0
1825948813,-5.57555,-5.50389,6.71848,1.0
1825959996,-5.55159,-5.48077,6.77279,1.0
1825970826,-5.52315,-5.45199,6.71562,1.0
1825982433,-5.49036,-5.4197,6.71562,1.0
1825993602,-5.45222,-5.38212,6.71848,1.0
1826004479,-5.41142,-5.34184,6.71848,1.0
1826015320,-5.37267,-5.30358,6.71562,1.0
1826026053,-5.33629,-5.26767,6.71562,1.0
1826037305,-5.30136,-5.23331,6.71991,1.0
1826048171,-5.2687,-5.20113,6.71848,1.0
1826058905,-5.2401,-5.1728,6.71276,1.0
1826069704,-5.21552,-5.14909,6.77279,1.0
1826080773,-5.19295,-5.12668,6.77279,1.0
1826091644,-5.17141,-5.10539,6.77136,1.0
1826102567,-5.15092,-5.08471,6.71562,1.0
1826113323,-5.13219,-5.0664,6.72705,1.0
1826124782,-5.11672,-5.05093,6.71848,1.0
1826135659,-5.10325,-5.03757,6.71705,1.0
1826146893,-5.08978,-5.02429,6.71848,1.0
1826157702,-5.07846,-5.01323,6.71562,1.0
1826168499,-5.07244,-5.00727,6.71276,1.0
1826179359,-5.07363,-5.00846,6.71562,1.0
1826190108,-5.08143,-5.01669,6.77422,1.0
1826200931,-5.09299,-5.02771,6.71705,1.0
1826211959,-5.10651,-5.04092,6.71276,1.0
1826222881,-5.12068,-5.05487,6.71419,1.0
1826233732,-5.13443,-5.06847,6.71705,1.0
1826244473,-5.14853,-5.08235,6.71562,1.0
1826255344,-5.16292,-5.09663,6.71276,1.0
1826266085,-5.17559,-5.10926,6.72562,1.0
1826276965,-5.18627,-5.1195,6.72848,1.0
1826287722,-5.19682,-5.12986,6.71419,1.0
1826299258,-5.2076,-5.14118,6.77136,1.0
1826310063,-5.21785,-5.15078,6.71562,1.0
1826320965,-5.22864,-5.16189,6.77136,1.0
1826331713,-5.24006,-5.17348,6.77422,1.0
1826342608,-5.24847,-5.18128,6.73992,1.0
1826353619,-5.25046,-5.18302,6.71562,1.0
1826364725,-5.24686,-5.17949,6.72848,1.0
1826375645,-5.24057,-5.17323,6.71991,1.0
1826386622,-5.234,-5.16671,6.71705,1.0
1826397588,-5.22834,-5.1612,6.71419,1.0
1826408799,-5.22204,-5.1553,6.76278,1.0
1826420021,-5.2136,-5.14723,6.77136,1.0
1826430850,-5.2029,-5.13615,6.71562,1.0
1826441734,-5.18979,-5.12311,6.71562,1.0
1826452466,-5.1732,-5.10681,6.71562,1.0
1826463350,-5.15112,-5.08503,6.71276,1.0
1826474404,-5.12305,-5.05735,6.71562,1.0
1826485282,-5.09088,-5.02539,6.70704,1.0
1826496171,-5.05894,-4.9939,6.71133,1.0
1826507246,-5.03304,-4.96837,6.71562,1.0
1826518051,-5.01309,-4.94888,6.72705,1.0
1826528881,-4.99242,-4.92912,6.78422,1.0
1826539708,-4.97247,-4.90868,6.72419,1.0
1826550539,-4.95718,-4.89404,6.77565,1.0
1826561597,-4.94226,-4.87867,6.71705,1.0
1826572796,-4.9265,-4.86317,6.71419,1.0
1826583696,-4.91418,-4.85106,6.71562,1.0
1826594629,-4.90504,-4.84203,6.71419,1.0
1826605530,-4.89328,-4.83049,6.70847,1.0
1826616855,-4.87789,-4.81521,6.71419,1.0
1826628052,-4.86397,-4.80146,6.71419,1.0
1826638897,-4.85392,-4.79154,6.71705,1.0
1826649737,-4.84742,-4.78555,6.76993,1.0
1826660512,-4.84439,-4.78263,6.77565,1.0
1826671322,-4.84558,-4.78333,6.71848,1.0
1826682400,-4.85006,-4.78837,6.78565,1.0
1826693614,-4.85427,-4.79245,6.77136,1.0
1826704794,-4.85664,-4.79431,6.71276,1.0
1826715702,-4.85947,-4.79713,6.71562,1.0
1826726701,-4.86328,-4.80088,6.71991,1.0
1826737628,-4.86661,-4.80421,6.71705,1.0
1826748519,-4.87072,-4.80826,6.71562,1.0
1826760043,-4.87502,-4.81286,6.76564,1.0
1826770833,-4.87757,-4.81488,6.72419,1.0
1826781727,-4.87918,-4.81649,6.71848,1.0
1826792487,-4.8808,-4.81809,6.71848,1.0
1826803385,-4.88252,-4.81972,6.71848,1.0
1826814418,-4.88525,-4.82247,6.71991,1.0
1826825586,-4.89078,-4.82799,6.71562,1.0
1826836525,-4.89885,-4.83599,6.71991,1.0
1826847622,-4.90816,-4.84516,6.71705,1.0
1826858519,-4.91951,-4.85641,6.71705,1.0
1826869302,-4.93371,-4.87037,6.7099,1.0
1826880188,-4.94958,-4.88641,6.77279,1.0
1826891222,-4.96492,-4.90158,6.77279,1.0
1826902119,-4.97958,-4.91552,6.71705,1.0
1826912992,-4.99659,-4.93227,6.71276,1.0
1826924010,-5.01888,-4.95435,6.71562,1.0
1826934876,-5.04681,-4.98199,6.71848,1.0
1826945674,-5.07945,-5.01425,6.71705,1.0
1826956430,-5.116,-5.05035,6.71991,1.0
1826967361,-5.15466,-5.08832,6.71419,1.0
1826978364,-5.19397,-5.12717,6.71419,1.0
1826989292,-5.23385,-5.16715,6.77565,1.0
1827000143,-5.27307,-5.20529,6.71276,1.0
1827010887,-5.31027,-5.24211,6.71276,1.0
1827022071,-5.34529,-5.27666,6.71562,1.0
1827032955,-5.37916,-5.3101,6.71562,1.0
1827044045,-5.41393,-5.34445,6.71562,1.0
1827054922,-5.45029,-5.38047,6.71848,1.0
1827066120,-5.48758,-5.41738,6.72991,1.0
1827077222,-5.52531,-5.45448,6.71562,1.0
1827088205,-5.56244,-5.49094,6.71276,1.0
1827099197,-5.59698,-5.52527,6.71705,1.0
1827110096,-5.62713,-5.55544,6.77136,1.0
1827120962,-5.65263,-5.58062,6.77279,1.0
1827131690,-5.67509,-5.60289,6.77136,1.0
1827142570,-5.69655,-5.62339,6.71562,1.0
1827153310,-5.71763,-5.64416,6.71276,1.0
1827164216,-5.73698,-5.66314,6.71991,1.0
1827175249,-5.75455,-5.68059,6.71848,1.0
1827186385,-5.77242,-5.69811,6.71562,1.0
1827197224,-5.79058,-5.71602,6.71419,1.0
1827208076,-5.80691,-5.73233,6.71848,1.0
1827218871,-5.81963,-5.74553,6.77565,1.0
1827229828,-5.82925,-5.75432,6.71562,1.0
1827240772,-5.83788,-5.76285,6.71705,1.0
1827252026,-5.84638,-5.77131,6.71562,1.0
1827262913,-5.85477,-5.77946,6.71276,1.0
1827273748,-5.86211,-5.78673,6.71562,1.0
1827284481,-5.86742,-5.79212,6.71562,1.0
1827295371,-5.87084,-5.79542,6.71705,1.0
1827306104,-5.87255,-5.79709,6.71276,1.0
1827317014,-5.8738,-5.79833,6.71276,1.0
1827328019,-5.87565,-5.79998,6.71562,1.0
1827338881,-5.87703,-5.80217,6.78136,1.0
1827349818,-5.87623,-5.8015,6.77565,1.0
1827360870,-5.87097,-5.79628,6.77422,1.0
1827372028,-5.8601,-5.78537,6.76993,1.0
1827383239,-5.84506,-5.77018,6.71991,1.0
1827394330,-5.82882,-5.75413,6.71562,1.0
1827405264,-5.81421,-5.73954,6.71276,1.0
1827416068,-5.79925,-5.72484,6.71705,1.0
1827426813,-5.78119,-5.70695,6.71419,1.0
1827437811,-5.7632,-5.68923,6.71848,1.0
1827448832,-5.7484,-5.67513,6.7685,1.0
1827459993,-5.73679,-5.66327,6.71991,1.0
1827470866,-5.72882,-5.65538,6.71848,1.0
1827481764,-5.72494,-5.65152,6.71562,1.0
1827492764,-5.72393,-5.65036,6.7099,1.0
1827503641,-5.72365,-5.65011,6.71276,1.0
1827514895,-5.72297,-5.6495,6.71562,1.0
1827525816,-5.72385,-5.65019,6.71562,1.0
1827536761,-5.72914,-5.65549,6.71276,1.0
1827547594,-5.7384,-5.66473,6.71562,1.0
1827558488,-5.74936,-5.6761,6.76993,1.0
1827569297,-5.7611,-5.68774,6.77851,1.0
1827580124,-5.77328,-5.69932,6.71991,1.0
1827590910,-5.78534,-5.71103,6.71848,1.0
1827601810,-5.79707,-5.7226,6.71705,1.0
1827612817,-5.80753,-5.73287,6.71705,1.0
1827623633,-5.81583,-5.74107,6.71562,1.0
1827634480,-5.82215,-5.7474,6.71848,1.0
1827645278,-5.82668,-5.75184,6.71276,1.0
1827656207,-5.8296,-5.7548,6.71991,1.0
1827667190,-5.832,-5.75729,6.71562,1.0
1827678432,-5.83509,-5.76096,6.77565,1.0
1827689297,-5.83815,-5.76394,6.77708,1.0
1827700168,-5.84031,-5.76578,6.77708,1.0
1827711134,-5.84244,-5.76742,6.71705,1.0
1827722040,-5.84708,-5.77209,6.72562,1.0
1827733001,-5.85649,-5.78142,6.72705,1.0
1827743965,-5.87005,-5.79485,6.71991,1.0
1827754896,-5.88551,-5.81009,6.71562,1.0
1827765775,-5.90176,-5.82606,6.71991,1.0
1827776506,-5.91861,-5.84265,6.71562,1.0
1827787423,-5.93588,-5.85979,6.72134,1.0
1827798450,-5.95359,-5.87783,6.77422,1.0
1827809610,-5.97199,-5.89596,6.77708,1.0
1827820794,-5.9919,-5.91506,6.71562,1.0
1827831696,-6.01458,-5.93754,6.72134,1.0
1827842464,-6.04131,-5.96385,6.71419,1.0
1827853276,-6.07151,-5.99372,6.71991,1.0
1827864791,-6.10179,-6.02346,6.71419,1.0
1827875987,-6.12919,-6.05057,6.71419,1.0
1827886905,-6.15205,-6.0732,6.71705,1.0
1827897723,-6.17161,-6.09249,6.71562,1.0
1827908504,-6.19024,-6.11131,6.7685,1.0
1827919234,-6.20631,-6.12657,6.71848,1.0
1827930115,-6.21789,-6.13799,6.71276,1.0
1827941305,-6.22519,-6.14534,6.71705,1.0
1827952175,-6.22942,-6.14964,6.72562,1.0
1827963168,-6.2325,-6.15263,6.72134,1.0
1827974375,-6.23551,-6.15553,6.71705,1.0
1827985216,-6.23865,-6.1586,6.71419,1.0
1827996148,-6.24093,-6.16111,6.72705,1.0
1828007190,-6.24038,-6.16047,6.71848,1.0
1828018430,-6.23722,-6.15745,6.72705,1.0
1828029290,-6.23393,-6.15447,6.76564,1.0
1828040258,-6.23213,-6.15269,6.77136,1.0
1828051284,-6.23201,-6.15269,6.76707,1.0
1828062019,-6.23412,-6.15411,6.71562,1.0
1828073544,-6.23961,-6.15952,6.71419,1.0
1828084483,-6.24885,-6.16861,6.71133,1.0
1828095485,-6.26147,-6.18111,6.71276,1.0
1828106544,-6.27696,-6.19643,6.71848,1.0
1828117308,-6.29373,-6.21314,6.72705,1.0
1828128103,-6.30952,-6.22864,6.71848,1.0
1828139222,-6.3229,-6.24248,6.76993,1.0
1828150310,-6.33357,-6.25238,6.71276,1.0
1828161308,-6.34165,-6.26026,6.71276,1.0
1828172181,-6.34718,-6.26571,6.71276,1.0
1828183299,-6.35126,-6.26962,6.71562,1.0
1828194083,-6.35487,-6.27327,6.71419,1.0
1828205017,-6.35812,-6.27642,6.7099,1.0
1828215992,-6.36098,-6.2795,6.72134,1.0
1828226792,-6.36428,-6.28257,6.71276,1.0
1828237817,-6.36889,-6.28727,6.71562,1.0
1828248757,-6.37465,-6.293,6.71848,1.0
1828259681,-6.3816,-6.30031,6.76707,1.0
1828270621,-6.38898,-6.307,6.71419,1.0
1828281685,-6.39741,-6.31537,6.71562,1.0
1828292759,-6.40917,-6.32675,6.71562,1.0
1828303714,-6.42291,-6.34048,6.71562,1.0
1828314539,-6.4357,-6.35304,6.71276,1.0
1828325313,-6.44761,-6.36481,6.71419,1.0
1828336122,-6.45951,-6.37651,6.71848,1.0
1828347169,-6.47032,-6.38731,6.71848,1.0
1828358094,-6.47909,-6.39586,6.72277,1.0
1828368968,-6.48527,-6.40252,6.77136,1.0
1828379715,-6.48858,-6.40606,6.78422,1.0
1828390585,-6.49026,-6.40758,6.77565,1.0
1828401654,-6.49204,-6.40872,6.72419,1.0
1828412805,-6.49442,-6.41118,6.72277,1.0
1828423720,-6.49719,-6.41374,6.71562,1.0
1828435160,-6.5005,-6.41711,6.71562,1.0
1828446108,-6.50433,-6.42092,6.71848,1.0
1828457599,-6.50854,-6.42484,6.71705,1.0
1828468876,-6.51305,-6.42945,6.71991,1.0
1828479719,-6.51801,-6.43498,6.76993,1.0
